restaurant,tag,url,review
스시미진,일식당,"https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EA%B3%A0%EB%8D%95%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1115005413?c=14148865.8544397,4517098.5090701,12,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.83리뷰 866
33Acre,양식,"https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EA%B3%A0%EB%8D%95%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1635216443?c=14148865.8544397,4517098.5090701,12,0,0,0,dh&placePath=%3Fentry%253Dbmp",영업 중리뷰 419서울 강동구 고덕동
스테이지28,이탈리아음식,"https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EA%B3%A0%EB%8D%95%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/36960545?c=14148865.8544397,4517098.5090701,12,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.29리뷰 999+TV생방송투데이
우드멜로우,"카페,디저트","https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EA%B3%A0%EB%8D%95%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1993900101?c=14146794.9222927,4517897.9273139,12,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.36리뷰 999+
카페제이,"카페,디저트","https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EA%B3%A0%EB%8D%95%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1696935660?c=14146794.9222927,4517897.9273139,12,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.63리뷰 435
스시정원,"초밥,롤","https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EA%B3%A0%EB%8D%95%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1829921878?c=14147381.0639395,4517883.9822243,12,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.35리뷰 755
이화마라 강동본점,중식당,"https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EA%B3%A0%EB%8D%95%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1304100053?c=14147381.0639395,4517883.9822243,12,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.73리뷰 602
버거타임,햄버거,"https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EA%B3%A0%EB%8D%95%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1269964032?c=14147381.0639395,4517883.9822243,12,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.45리뷰 407
스탁,"카페,디저트","https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EA%B3%A0%EB%8D%95%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1024800948?c=14149082.9497106,4517176.0791872,12,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.75리뷰 511
개성김치손만두,한식,"https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EA%B3%A0%EB%8D%95%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/266206249?c=14149001.7310101,4517094.2682874,12,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.45리뷰 613
고반식당 상일동역점,돼지고기구이,"https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EA%B3%A0%EB%8D%95%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1803898565?c=14149013.5976679,4517395.1294057,12,0,0,0,dh&placePath=%3Fentry%253Dbmp",영업 중리뷰 73서울 강동구 고덕동
어거스트,브런치,"https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EA%B3%A0%EB%8D%95%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1517291448?c=14147144.1871951,4517544.6293542,12,0,0,0,dh&placePath=%3Fentry%253Dbmp",영업 중리뷰 94서울 강동구 고덕동
횡성한우 고덕그라시움점,소고기구이,"https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EA%B3%A0%EB%8D%95%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1978356798?c=14149124.1601861,4517108.9425263,12,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.45리뷰 54
모임,와인,"https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EA%B3%A0%EB%8D%95%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1231225445?c=14149124.1601861,4517108.9425263,12,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.96리뷰 175
SOPHISTICATE,"카페,디저트","https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EA%B3%A0%EB%8D%95%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1275963400?c=14149124.1601861,4517108.9425263,12,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.82리뷰 334
테르테르,"카페,디저트","https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EA%B3%A0%EB%8D%95%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1003578198?c=14149082.6714119,4517236.3073593,12,0,0,0,dh&placePath=%3Fentry%253Dbmp",영업 중리뷰 167서울 강동구 고덕동
본죽&비빔밥cafe 상일동역점,죽,"https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EA%B3%A0%EB%8D%95%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1334845337?c=14149082.6714119,4517236.3073593,12,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.42리뷰 771
배스킨라빈스 고덕그라시움점,아이스크림,"https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EA%B3%A0%EB%8D%95%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1548458147?c=14149082.6714119,4517236.3073593,12,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.43리뷰 999+
복호두 강동상일점,호두과자,"https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EA%B3%A0%EB%8D%95%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1524857928?c=14148861.0120418,4517083.9752689,12,0,0,0,dh&placePath=%3Fentry%253Dbmp",영업 중리뷰 253서울 강동구 고덕동
리틀방콕 고덕점,태국음식,"https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EA%B3%A0%EB%8D%95%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1084849592?c=14148861.0120418,4517083.9752689,12,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.53리뷰 600
린칭,중식당,"https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EA%B3%A0%EB%8D%95%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1849745503?c=14148861.0120418,4517083.9752689,12,0,0,0,dh&placePath=%3Fentry%253Dbmp",영업 중리뷰 657서울 강동구 고덕동
교촌치킨 상일점,"치킨,닭강정","https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EA%B3%A0%EB%8D%95%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1872213345?c=14148861.0120418,4517083.9752689,12,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.14리뷰 895
모락,베이커리,"https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EA%B3%A0%EB%8D%95%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1361315440?c=14148860.7560070,4517083.9752689,12,0,0,0,dh&placePath=%3Fentry%253Dbmp",5리뷰 334
후라이드참잘하는집 상일점,"치킨,닭강정","https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EA%B3%A0%EB%8D%95%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/36917084?c=14148860.7560070,4517083.9752689,12,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.46리뷰 237
바다생협 고덕점,생선회,"https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EA%B3%A0%EB%8D%95%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1316121914?c=14148860.7560070,4517083.9752689,12,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.39리뷰 290
백두감자탕,감자탕,"https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EA%B3%A0%EB%8D%95%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/13160522?c=14148860.7560070,4517083.9752689,12,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.37리뷰 730
정가짬뽕,중식당,"https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EA%B3%A0%EB%8D%95%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1312432318?c=14149015.6125506,4517368.5605983,12,0,0,0,dh&placePath=%3Fentry%253Dbmp",영업 중리뷰 684서울 강동구 고덕동
고덕숲 정원,한식,"https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EA%B3%A0%EB%8D%95%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1030764516?c=14149096.5863482,4517209.7670402,12,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.33리뷰 493
용문칼국수,"칼국수,만두","https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EA%B3%A0%EB%8D%95%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1646874236?c=14148426.3650900,4517051.3831176,12,0,0,0,dh&placePath=%3Fentry%253Dbmp",영업 중리뷰 88서울 강동구 고덕동
꾸'스 디저트,"카페,디저트","https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EA%B3%A0%EB%8D%95%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1206734131?c=14148426.3650900,4517051.3831176,12,0,0,0,dh&placePath=%3Fentry%253Dbmp",영업 중리뷰 88서울 강동구 고덕동
함박웃음식당,한식,"https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EA%B3%A0%EB%8D%95%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1484360217?c=14148426.3650900,4517051.3831176,12,0,0,0,dh&placePath=%3Fentry%253Dbmp",영업 중리뷰 63서울 강동구 고덕동
