restaurant,tag,url,review
YUP,이탈리아음식,"https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EC%84%B1%EB%82%B4%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1292200659?c=14148302.7447955,4512626.8279895,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.66리뷰 634
풍년상회,"육류,고기요리","https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EC%84%B1%EB%82%B4%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/37202817?c=14148302.7447955,4512626.8279895,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.56리뷰 999+
오륜정,"육류,고기요리","https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EC%84%B1%EB%82%B4%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1387584865?c=14148302.7447955,4512626.8279895,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.37리뷰 999+
브랜뉴하이몬드,베이커리,"https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EC%84%B1%EB%82%B4%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/19873491?c=14148302.7447955,4512626.8279895,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.45리뷰 999+TV생방송투데이
푸지미곱창,"곱창,막창,양","https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EC%84%B1%EB%82%B4%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/36295191?c=14148302.7447955,4512626.8279895,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.47리뷰 999+
꿀꿀진순대 강동본점,"순대,순댓국","https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EC%84%B1%EB%82%B4%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/79200763?c=14148302.7447955,4512626.8279895,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.8리뷰 999+
생어거스틴 성내점,아시아음식,"https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EC%84%B1%EB%82%B4%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/34699330?c=14147952.5225455,4514112.3141705,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.57리뷰 999+
미드데이썬,케이크전문,"https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EC%84%B1%EB%82%B4%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1067105922?c=14147952.5225455,4514112.3141705,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.58리뷰 652TV생방송투데이
바게트,브런치,"https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EC%84%B1%EB%82%B4%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1854108322?c=14147952.5225455,4514112.3141705,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",영업 중리뷰 90서울 강동구 성내동
버섯잔치집 본점,한식,"https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EC%84%B1%EB%82%B4%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/11719817?c=14147952.5225455,4514112.3141705,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.85리뷰 999+TV2TV생생정보
리애 프리미엄 올림픽공원직영점,돈가스,"https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EC%84%B1%EB%82%B4%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1241955182?c=14148781.7970922,4512799.8272117,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",영업 중리뷰 62서울 강동구 성내동
갓잇 올림픽공원점,"멕시코,남미음식","https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EC%84%B1%EB%82%B4%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1929310245?c=14148781.7970922,4512799.8272117,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",영업 중리뷰 999+서울 강동구 성내동
다람,"육류,고기요리","https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EC%84%B1%EB%82%B4%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/13158292?c=14148100.0097389,4512552.9269617,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.4리뷰 814TV식스센스3
등갈비달인 본점,"육류,고기요리","https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EC%84%B1%EB%82%B4%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/34818249?c=14148270.9630809,4512550.9759255,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",영업 중리뷰 999+TV생방송투데이
먼데이블루스 성내점,와인,"https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EC%84%B1%EB%82%B4%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1494978957?c=14148270.9630809,4512550.9759255,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.41리뷰 440
블랑제리11-17,베이커리,"https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EC%84%B1%EB%82%B4%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/31040447?c=14148270.9630809,4512550.9759255,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.41리뷰 999+TV생방송투데이
커피몽타주,카페,"https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EC%84%B1%EB%82%B4%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/31905764?c=14147907.5828671,4514124.1625224,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.67리뷰 999+
데카망,일식당,"https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EC%84%B1%EB%82%B4%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1237801115?c=14147566.4331556,4514232.1881033,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.57리뷰 925
차이나린찐,중식당,"https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EC%84%B1%EB%82%B4%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/11604260?c=14147566.4331556,4514232.1881033,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.18리뷰 999+TV좋은아침
