restaurant,tag,url,review
로니로티 천호점,이탈리아음식,"https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EC%B2%9C%ED%98%B8%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1357932334?c=14144182.4096911,4514382.0078819,12,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.47리뷰 999+
더식당,주꾸미요리,"https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EC%B2%9C%ED%98%B8%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/37108019?c=14144182.4096911,4514382.0078819,12,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.75리뷰 999+
사시미 천호점,생선회,"https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EC%B2%9C%ED%98%B8%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1941561921?c=14144182.4096911,4514382.0078819,12,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.3리뷰 999+
스시공간,일식당,"https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EC%B2%9C%ED%98%B8%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1949600620?c=14144182.4096911,4514382.0078819,12,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.88리뷰 999+
씨푸드박스,바닷가재요리,"https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EC%B2%9C%ED%98%B8%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/33211496?c=14144165.8453508,4514507.0792774,12,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.43리뷰 648TV2TV생생정보
아웃백스테이크하우스 천호점,패밀리레스토랑,"https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EC%B2%9C%ED%98%B8%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/11621117?c=14144165.8453508,4514507.0792774,12,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.47리뷰 999+
조개구이클럽 깔레,"해물,생선요리","https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EC%B2%9C%ED%98%B8%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/20572332?c=14144165.8453508,4514507.0792774,12,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.53리뷰 364TV굿모닝대한민국
풀팬,이탈리아음식,"https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EC%B2%9C%ED%98%B8%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/34714455?c=14144165.8453508,4514507.0792774,12,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.43리뷰 999+TV생방송오늘저녁
카페63도,"카페,디저트","https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EC%B2%9C%ED%98%B8%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1638114595?c=14144165.8453508,4514507.0792774,12,0,0,0,dh&placePath=%3Fentry%253Dbmp",영업 중리뷰 287서울 강동구 천호동
이한진숙성회,생선회,"https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EC%B2%9C%ED%98%B8%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1093811473?c=14144165.8453508,4514507.0792774,12,0,0,0,dh&placePath=%3Fentry%253Dbmp",영업 중리뷰 412숙성회로 특허받은 광어회 맛집
안녕식당,일식당,"https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EC%B2%9C%ED%98%B8%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/36262813?c=14144165.8453508,4514507.0792774,12,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.39리뷰 999+TV생방송투데이
와고참숯갈비,"육류,고기요리","https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EC%B2%9C%ED%98%B8%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1874822920?c=14144926.7808621,4514150.4142505,12,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.81리뷰 721
연풍민락,이자카야,"https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EC%B2%9C%ED%98%B8%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1971408303?c=14144926.7808621,4514150.4142505,12,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.69리뷰 999+TV생방송투데이
