restaurant,tag,url,review
개나리아구찜,한식,"https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EC%95%94%EC%82%AC%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1977772904?c=14151016.4134184,4516071.0401207,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",영업 중리뷰 547서울 강동구 암사동
초롱이고모부대찌개,"찌개,전골","https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EC%95%94%EC%82%AC%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/11719795?c=14151016.4134184,4516071.0401207,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.45리뷰 621TV맛있는녀석들
주양두리돈까스,돈가스,"https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EC%95%94%EC%82%AC%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1277147124?c=14151016.4134184,4516071.0401207,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.29리뷰 999+TV2TV생생정보
평상시,"카페,디저트","https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EC%95%94%EC%82%AC%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1453606338?c=14150051.6296556,4516037.5665469,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.44리뷰 742
늘공간,"카페,디저트","https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EC%95%94%EC%82%AC%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1220282348?c=14150051.6296556,4516037.5665469,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",영업 중리뷰 222서울 강동구 암사동
풍촌코다리네 본점,"해물,생선요리","https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EC%95%94%EC%82%AC%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/38309857?c=14150051.6296556,4516037.5665469,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.42리뷰 999+
솜솜베이커리,베이커리,"https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EC%95%94%EC%82%AC%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/62010881?c=14149710.5356039,4515993.3237452,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.69리뷰 858
봉쥬르 쟝딸롱,브런치,"https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EC%95%94%EC%82%AC%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1154957126?c=14149710.5356039,4515993.3237452,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.82리뷰 639
개수리막국수 암사점,막국수,"https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EC%95%94%EC%82%AC%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1205477180?c=14150262.9697089,4516481.0158396,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.29리뷰 675TV맛있는녀석들
루이,중식당,"https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EC%95%94%EC%82%AC%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1867114964?c=14150262.9697089,4516481.0158396,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.61리뷰 523
오븐베이크,베이커리,"https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EC%95%94%EC%82%AC%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1582398084?c=14150262.9697089,4516481.0158396,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.75리뷰 450
우리동네막국수국밥,막국수,"https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EC%95%94%EC%82%AC%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1451092437?c=14150262.9697089,4516481.0158396,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.59리뷰 694
개성 한가손만두,만두,"https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EC%95%94%EC%82%AC%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1530185279?c=14150164.8861055,4516445.3364461,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.43리뷰 601
암사고바우감자탕,감자탕,"https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EC%95%94%EC%82%AC%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1559391045?c=14150164.8861055,4516445.3364461,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.53리뷰 452TV놀라운토요일
히모,이자카야,"https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EC%95%94%EC%82%AC%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1616710750?c=14150159.3869227,4516553.9055258,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.75리뷰 213
이토야,일식당,"https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EC%95%94%EC%82%AC%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1624542413?c=14150067.2143843,4516502.6678567,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.54리뷰 521
육대쌈 암사점,한식,"https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EC%95%94%EC%82%AC%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/38570937?c=14150067.2143843,4516502.6678567,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.53리뷰 999+
테이스팅 보틀,와인,"https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EC%95%94%EC%82%AC%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1629306889?c=14149784.9749474,4515938.9436870,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",영업 중리뷰 57서울 강동구 암사동
선남sea,일식당,"https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EC%95%94%EC%82%AC%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1775664890?c=14149784.9749474,4515938.9436870,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.37리뷰 593
용범이네인계동껍데기 암사점,돼지고기구이,"https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EC%95%94%EC%82%AC%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1318432398?c=14149784.9749474,4515938.9436870,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.43리뷰 406
암사곱창,"곱창,막창,양","https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EC%95%94%EC%82%AC%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1469441828?c=14149784.9749474,4515938.9436870,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.41리뷰 537
드딜라이트 키친,패밀리레스토랑,"https://map.naver.com/v5/search/%EA%B0%95%EB%8F%99%EA%B5%AC%20%EC%95%94%EC%82%AC%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/36384364?c=14149784.9749474,4515938.9436870,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.32리뷰 999+TV맛있을지도시즌3
