restaurant,tag,url,review
더큐어링,양식,"https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%ED%9D%91%EC%84%9D%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1610742473?c=14131667.8948000,4510145.4563571,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",5리뷰 250
여덟아홉,요리주점,"https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%ED%9D%91%EC%84%9D%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1787599321?c=14131667.8948000,4510145.4563571,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",영업 중리뷰 173서울 동작구 흑석동
닥터로빈 흑석점,이탈리아음식,"https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%ED%9D%91%EC%84%9D%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/36406716?c=14131667.8948000,4510145.4563571,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.39리뷰 999+
터방내,카페,"https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%ED%9D%91%EC%84%9D%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/19885998?c=14131667.8948000,4510145.4563571,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.47리뷰 649
프랑세즈,베이커리,"https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%ED%9D%91%EC%84%9D%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/32799888?c=14131667.8948000,4510145.4563571,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.59리뷰 999+
뚜스뚜스 흑석역점,브런치,"https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%ED%9D%91%EC%84%9D%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1003725520?c=14131667.8948000,4510145.4563571,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.34리뷰 999+
수목식당,국수,"https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%ED%9D%91%EC%84%9D%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/36183674?c=14131735.5881823,4510146.7193278,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.4리뷰 999+TV생방송오늘저녁
흑석동 알프스,요리주점,"https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%ED%9D%91%EC%84%9D%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1127738824?c=14131735.5881823,4510146.7193278,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.63리뷰 218
유미카츠 중앙대점,돈가스,"https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%ED%9D%91%EC%84%9D%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1855064391?c=14131595.2365683,4510021.8824269,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",영업 중리뷰 93서울 동작구 흑석동
엉터리생고기 흑석점,"육류,고기요리","https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%ED%9D%91%EC%84%9D%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/12880688?c=14131738.6606003,4510115.0188093,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.39리뷰 731
백소정 중앙대점,일식당,"https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%ED%9D%91%EC%84%9D%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1154763617?c=14131225.5890672,4510124.5892966,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.82리뷰 999+
재팔이네닭발,닭발,"https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%ED%9D%91%EC%84%9D%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/556792960?c=14131663.4754162,4510110.5001952,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.67리뷰 361
사랑방,요리주점,"https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%ED%9D%91%EC%84%9D%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1110885358?c=14131663.4754162,4510110.5001952,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.89리뷰 181
박군하누,소고기구이,"https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%ED%9D%91%EC%84%9D%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1289215422?c=14131663.4754162,4510110.5001952,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.81리뷰 384
라이스&포테이토,종합분식,"https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%ED%9D%91%EC%84%9D%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/13506206?c=14131746.1412701,4510145.1616640,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.51리뷰 349
커리야,인도음식,"https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%ED%9D%91%EC%84%9D%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/38692918?c=14131746.1412701,4510145.1616640,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.5리뷰 393
다온,돈가스,"https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%ED%9D%91%EC%84%9D%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1948526440?c=14131746.1412701,4510145.1616640,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",영업 중리뷰 23서울 동작구 흑석동
모로미 흑석점,요리주점,"https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%ED%9D%91%EC%84%9D%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1000588841?c=14131746.1412701,4510145.1616640,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.24리뷰 68
바야흐로,요리주점,"https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%ED%9D%91%EC%84%9D%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/38554583?c=14131290.3658789,4510118.8217438,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",영업 중리뷰 159이자카야생맥주시장빈티지한데이트
토마트,피자,"https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%ED%9D%91%EC%84%9D%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1996203254?c=14131768.5832794,4510120.2250410,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.55리뷰 81
장독대,요리주점,"https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%ED%9D%91%EC%84%9D%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/18715256?c=14131768.5832794,4510120.2250410,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.56리뷰 506
MIXUE 중앙대점,차,"https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%ED%9D%91%EC%84%9D%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1513216080?c=14131671.0228777,4510010.9227835,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",영업 중리뷰 42서울 동작구 흑석동
주주총회,생선회,"https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%ED%9D%91%EC%84%9D%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1562650705?c=14131438.3540100,4510205.1108395,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.32리뷰 207
삼목등심,"육류,고기요리","https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%ED%9D%91%EC%84%9D%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/20950359?c=14131223.5630525,4510041.8932779,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.68리뷰 153
삼백돈 돈가츠 중앙대점,돈가스,"https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%ED%9D%91%EC%84%9D%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1374722825?c=14131223.5630525,4510041.8932779,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",영업 중리뷰 118서울 동작구 흑석동
필수,요리주점,"https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%ED%9D%91%EC%84%9D%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1417327129?c=14131326.5558454,4510309.0123298,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",곧 영업 시작리뷰 272서울 동작구 흑석동
팥카페순자,죽,"https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%ED%9D%91%EC%84%9D%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1142451314?c=14131202.1785783,4510108.7039764,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.43리뷰 255
오후홍콩,"카페,디저트","https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%ED%9D%91%EC%84%9D%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1028772718?c=14131202.1785783,4510108.7039764,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.47리뷰 285TV놀라운토요일
페이브베이커리 흑석점,"카페,디저트","https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%ED%9D%91%EC%84%9D%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1926122800?c=14131202.1785783,4510108.7039764,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.38리뷰 974
생선집,생선회,"https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%ED%9D%91%EC%84%9D%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1582392841?c=14131266.9776539,4510138.9450439,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.83리뷰 63
안동장,중식당,"https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%ED%9D%91%EC%84%9D%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/18714649?c=14131266.9776539,4510138.9450439,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.23리뷰 999+
침사추이,중식당,"https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%ED%9D%91%EC%84%9D%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/572482988?c=14131513.3054231,4509991.4873365,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.13리뷰 375
끼리,와인,"https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%ED%9D%91%EC%84%9D%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1760961915?c=14131513.3054231,4509991.4873365,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.5리뷰 65
슈퍼피자 본점,피자,"https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%ED%9D%91%EC%84%9D%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/36655189?c=14131513.3054231,4509991.4873365,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.53리뷰 127
은행골 중대점,"초밥,롤","https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%ED%9D%91%EC%84%9D%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1131990875?c=14131750.5272580,4509991.3750741,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.36리뷰 612
슬로우캘리 중앙대점,"다이어트,샐러드","https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%ED%9D%91%EC%84%9D%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1563267518?c=14131750.5272580,4509991.3750741,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",영업 중리뷰 477서울 동작구 흑석동
기꾸스시,일식당,"https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%ED%9D%91%EC%84%9D%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1075736310?c=14131750.5272580,4509991.3750741,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",영업 중리뷰 248서울 동작구 흑석동
성민양꼬치 중대점,양꼬치,"https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%ED%9D%91%EC%84%9D%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/32874505?c=14131425.6079283,4510225.1080073,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.47리뷰 445
흑석호치민,베트남음식,"https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%ED%9D%91%EC%84%9D%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1401033227?c=14131425.6079283,4510225.1080073,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",영업 중리뷰 188서울 동작구 흑석동
