restaurant,tag,url,review
빕스 대방점,패밀리레스토랑,"https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%EB%8C%80%EB%B0%A9%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/11621627?c=14127447.3053622,4510747.9106693,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",영업 중리뷰 999+TV맛있는녀석들
도투머리,"육류,고기요리","https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%EB%8C%80%EB%B0%A9%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1339476382?c=14127447.3053622,4510747.9106693,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",영업 중리뷰 334서울 동작구 대방동
알렉스 플레이스,햄버거,"https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%EB%8C%80%EB%B0%A9%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/21274070?c=14127447.3053622,4510747.9106693,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.73리뷰 999+
신온누리에생돈까스,돈가스,"https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%EB%8C%80%EB%B0%A9%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/61370428?c=14127447.3053622,4510747.9106693,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.28리뷰 999+
프로스퍼,"카페,디저트","https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%EB%8C%80%EB%B0%A9%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1566754878?c=14127093.0867425,4508961.1094551,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.59리뷰 568
택이네조개전골 대방점,조개요리,"https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%EB%8C%80%EB%B0%A9%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1364724003?c=14127093.0867425,4508961.1094551,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",영업 중리뷰 60서울 동작구 대방동
초록애 대방점,오리요리,"https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%EB%8C%80%EB%B0%A9%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/12054228?c=14127436.7745383,4508902.1074976,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.2리뷰 805
우곳간 보라매점,"육류,고기요리","https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%EB%8C%80%EB%B0%A9%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1855049455?c=14127436.7745383,4508902.1074976,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",영업 중리뷰 192TV6시내고향
다채 대방점,쌈밥,"https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%EB%8C%80%EB%B0%A9%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/20419409?c=14127436.7745383,4508902.1074976,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.27리뷰 608
아빠맘 명품스시,"초밥,롤","https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%EB%8C%80%EB%B0%A9%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1284812183?c=14127436.7745383,4508902.1074976,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.55리뷰 411
샾407,이자카야,"https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%EB%8C%80%EB%B0%A9%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1857938396?c=14127307.5660054,4510387.6127238,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.64리뷰 120
파세로 에스프레소바,"카페,디저트","https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%EB%8C%80%EB%B0%A9%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1638016422?c=14127307.5660054,4510387.6127238,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",영업 중리뷰 211서울 동작구 대방동
약초마을 본점,"백숙,삼계탕","https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%EB%8C%80%EB%B0%A9%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/11663120?c=14126886.0881493,4508808.8275540,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.36리뷰 999+
해물포차꼴통 2호점,생선회,"https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%EB%8C%80%EB%B0%A9%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1409477307?c=14126950.2749677,4508795.0489083,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.5리뷰 642
바이슨버거,햄버거,"https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%EB%8C%80%EB%B0%A9%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1129372652?c=14127826.1478532,4510856.0698327,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.65리뷰 288
세종대왕숯불갈비 보라매역점,돼지고기구이,"https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%EB%8C%80%EB%B0%A9%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/32420162?c=14127509.7778604,4508977.8910476,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.29리뷰 999+
갓갈비 대방점,"육류,고기요리","https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%EB%8C%80%EB%B0%A9%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1949628527?c=14127447.2942302,4509022.8198247,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.42리뷰 569
마포갈비,"육류,고기요리","https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%EB%8C%80%EB%B0%A9%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/18737275?c=14126867.1304400,4508928.2619510,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.29리뷰 999+
가장맛있는족발 보라매역점,"족발,보쌈","https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%EB%8C%80%EB%B0%A9%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/31570017?c=14127063.5759454,4508747.3289118,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.42리뷰 999+
배스킨라빈스 대방역점,아이스크림,"https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%EB%8C%80%EB%B0%A9%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1643612701?c=14127743.9940690,4508934.7023548,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.38리뷰 999+
샐러디 신대방삼거리역점,"다이어트,샐러드","https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%EB%8C%80%EB%B0%A9%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1541290604?c=14127743.9940690,4508934.7023548,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",영업 중리뷰 298서울 동작구 대방동
즉석 바지락손칼국수,"칼국수,만두","https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%EB%8C%80%EB%B0%A9%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/38276241?c=14127743.9940690,4508934.7023548,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.49리뷰 999+
청송얼음막걸리 신대방삼거리역점,"전통,민속주점","https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%EB%8C%80%EB%B0%A9%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/31346839?c=14127835.0868083,4509016.0285793,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",영업 중리뷰 322서울 동작구 대방동
스윗드오,"카페,디저트","https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%EB%8C%80%EB%B0%A9%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1048931638?c=14127825.3574848,4509013.7975719,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.79리뷰 88
브루클린커피,카페,"https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%EB%8C%80%EB%B0%A9%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1090329537?c=14127635.6690725,4508926.5080290,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",영업 중리뷰 404서울 동작구 대방동
에이치플레이스,"카페,디저트","https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%EB%8C%80%EB%B0%A9%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1152548642?c=14127635.6690725,4508926.5080290,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.41리뷰 174
일미리금계찜닭 신대방삼거리역점,찜닭,"https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%EB%8C%80%EB%B0%A9%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1168745827?c=14127799.3198559,4510849.2914327,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.34리뷰 809
더빈마켓,"카페,디저트","https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%EB%8C%80%EB%B0%A9%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1859678014?c=14127149.4255367,4509635.1163921,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.4리뷰 794
상도고려왕족발보쌈애감자탕,"족발,보쌈","https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%EB%8C%80%EB%B0%A9%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/816271353?c=14127698.1860986,4508941.3812963,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.26리뷰 410
타운 앤 컨트리 햄버거스,햄버거,"https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%EB%8C%80%EB%B0%A9%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1246316622?c=14127698.1860986,4508941.3812963,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.68리뷰 252
북촌손만두 대방역점,"칼국수,만두","https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%EB%8C%80%EB%B0%A9%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1468687091?c=14127698.1860986,4508941.3812963,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.24리뷰 553
딱새우407,"해물,생선요리","https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%EB%8C%80%EB%B0%A9%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1090345629?c=14127698.1860986,4508941.3812963,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.52리뷰 209
동화장,중식당,"https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%EB%8C%80%EB%B0%A9%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/18736541?c=14127539.0103587,4510626.8837561,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.42리뷰 375
황금수산,생선회,"https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%EB%8C%80%EB%B0%A9%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1362497823?c=14127539.0103587,4510626.8837561,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.37리뷰 330
호치킨 신대방삼거리역 1번출구점,"치킨,닭강정","https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%EB%8C%80%EB%B0%A9%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1892643258?c=14127539.0103587,4510626.8837561,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.43리뷰 999+
서오릉피자 대방점,서오릉피자,"https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%EB%8C%80%EB%B0%A9%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1544798141?c=14127461.4763333,4508976.7124064,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.6리뷰 457
오월이구,"카페,디저트","https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%EB%8C%80%EB%B0%A9%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1566414881?c=14127461.4763333,4508976.7124064,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",영업 중리뷰 102서울 동작구 대방동
희래등,중식당,"https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%EB%8C%80%EB%B0%A9%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/11633852?c=14127461.4763333,4508976.7124064,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.17리뷰 759
이삭토스트 신대방삼거리역점,토스트,"https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%EB%8C%80%EB%B0%A9%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1405983252?c=14127461.4763333,4508976.7124064,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.52리뷰 999+
샌드위치킹,샌드위치,"https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%EB%8C%80%EB%B0%A9%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1266249711?c=14127567.5304122,4510701.9780966,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.92리뷰 190
버거킹 신대방삼거리역점,햄버거,"https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%EB%8C%80%EB%B0%A9%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1972826207?c=14127567.5304122,4510701.9780966,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.37리뷰 999+
아비꼬 대방역점,카레,"https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%EB%8C%80%EB%B0%A9%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1119535217?c=14127497.8221471,4510623.8103867,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.32리뷰 617
이디야커피 해군회관점,카페,"https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%EB%8C%80%EB%B0%A9%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1655582120?c=14127497.8221471,4510623.8103867,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.64리뷰 336
국밥대장 신대방삼거리점,국밥,"https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%EB%8C%80%EB%B0%A9%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1155778356?c=14127497.8221471,4510623.8103867,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.54리뷰 404
봉구스밥버거 신대방삼거리점,분식,"https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%EB%8C%80%EB%B0%A9%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/35117505?c=14127497.8221471,4510623.8103867,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.71리뷰 303
친구네정육식당 보라매점,한식,"https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%EB%8C%80%EB%B0%A9%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1934664824?c=14127273.9029914,4508834.1539307,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.4리뷰 295
본디,베이커리,"https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%EB%8C%80%EB%B0%A9%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1384569738?c=14127273.9029914,4508834.1539307,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",5리뷰 129
일진아구찜,"아귀찜,해물찜","https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%EB%8C%80%EB%B0%A9%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/13020171?c=14127273.9029914,4508834.1539307,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.48리뷰 631
짬뽕상회 보라매점,중식당,"https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%EB%8C%80%EB%B0%A9%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/35111665?c=14127617.4794677,4510777.8869391,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.35리뷰 964
어수지락 대방직영점,생선구이,"https://map.naver.com/v5/search/%EB%8F%99%EC%9E%91%EA%B5%AC%20%EB%8C%80%EB%B0%A9%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1265171070?c=14127617.4794677,4510777.8869391,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.33리뷰 458
