restaurant,tag,url,review
테라스룸,양식,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%B2%AD%EB%8B%B4%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1724662353?c=14138595.4625593,4512489.2868745,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.3리뷰 999+
페어링룸,이탈리아음식,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%B2%AD%EB%8B%B4%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/38692429?c=14138595.4625593,4512489.2868745,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.49리뷰 999+
야나기일식집 초밥스시 청담역점,일식당,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%B2%AD%EB%8B%B4%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/11725390?c=14138595.4625593,4512489.2868745,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.49리뷰 999+
울프강 스테이크하우스,"스테이크,립","https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%B2%AD%EB%8B%B4%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/36449091?c=14138595.4625593,4512489.2868745,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.5리뷰 999+TV2015테이스티로드
스케줄청담,양식,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%B2%AD%EB%8B%B4%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1793289940?c=14140206.3446467,4512087.7203876,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",영업 중리뷰 999+TV전지적참견시점
오아시스 청담점,브런치,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%B2%AD%EB%8B%B4%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/13117552?c=14140206.3446467,4512087.7203876,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",영업 중리뷰 999+TV수요미식회
추카페 서울,"카페,디저트","https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%B2%AD%EB%8B%B4%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1116307470?c=14138596.2974555,4512482.4653089,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",영업 전리뷰 204서울 강남구 청담동
디슬로우,피자,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%B2%AD%EB%8B%B4%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1567548239?c=14138596.2974555,4512482.4653089,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.87리뷰 999+
정식당,한식,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%B2%AD%EB%8B%B4%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/13320884?c=14139080.3368654,4512609.5773515,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",영업 전리뷰 999+미쉐린 서울 2023
우정,"육류,고기요리","https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%B2%AD%EB%8B%B4%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1642364450?c=14139080.3368654,4512609.5773515,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",영업 중리뷰 270TV식객허영만의백반기행
