restaurant,tag,url,review
수서역 벌교한상,한식,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%88%98%EC%84%9C%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/431022028?c=14146772.5248112,4507049.0959411,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.34리뷰 999+
스미식당 수서역점,일식당,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%88%98%EC%84%9C%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1559218525?c=14146772.5248112,4507049.0959411,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.51리뷰 544
청국장과보리밥 수서점,보리밥,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%88%98%EC%84%9C%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/19578423?c=14146772.5248112,4507049.0959411,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.29리뷰 999+TV굿모닝대한민국
우공뭉티기,"육류,고기요리","https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%88%98%EC%84%9C%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1132073624?c=14146772.5248112,4507049.0959411,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.52리뷰 894
순대실록 수서점,"순대,순댓국","https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%88%98%EC%84%9C%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1868747591?c=14146772.5248112,4507049.0959411,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.43리뷰 552
반가안동국시,국수,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%88%98%EC%84%9C%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/36208439?c=14146772.5248112,4507049.0959411,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.33리뷰 715
수서 가원,"육류,고기요리","https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%88%98%EC%84%9C%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/20352224?c=14146772.5248112,4507049.0959411,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.29리뷰 639TV전지적참견시점
나미루라멘,일본식라면,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%88%98%EC%84%9C%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/71829662?c=14146772.5248112,4507049.0959411,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",곧 영업 시작리뷰 847일본라면불고기일식혼자
서래향 수서점,중식당,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%88%98%EC%84%9C%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/185342164?c=14146772.5248112,4507049.0959411,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.17리뷰 999+
수서동1번집,요리주점,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%88%98%EC%84%9C%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1743826102?c=14147047.0720713,4507351.1837509,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.67리뷰 281
애란궁,오리요리,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%88%98%EC%84%9C%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/32323138?c=14147047.0720713,4507351.1837509,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.46리뷰 829
스타벅스 수서역R점,카페,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%88%98%EC%84%9C%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1414643356?c=14147197.3311200,4507174.5848508,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.58리뷰 999+
