restaurant,tag,url,review
옹기족발 일원본점,"족발,보쌈","https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%9D%BC%EC%9B%90%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/36947703?c=14145246.4746407,4507693.5595266,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.54리뷰 881TV2TV생생정보
신의주찹쌀순대,"순대,순댓국","https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%9D%BC%EC%9B%90%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/20885730?c=14145246.4746407,4507693.5595266,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.36리뷰 999+
백소정 일원점,일식당,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%9D%BC%EC%9B%90%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1360159582?c=14145246.4746407,4507693.5595266,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",곧 영업 시작리뷰 316서울 강남구 일원동
헤비레이어스,"카페,디저트","https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%9D%BC%EC%9B%90%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1198320216?c=14145246.4746407,4507693.5595266,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",곧 영업 시작리뷰 228서울 강남구 일원동
카페알케미,"카페,디저트","https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%9D%BC%EC%9B%90%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/136397665?c=14145246.4746407,4507693.5595266,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.52리뷰 763
스시류 일원본점,"초밥,롤","https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%9D%BC%EC%9B%90%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1305122614?c=14145246.4746407,4507693.5595266,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",영업 전리뷰 744밥이 맛있는 일원동 초밥집
카파노,햄버거,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%9D%BC%EC%9B%90%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1181608808?c=14145246.4746407,4507693.5595266,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.77리뷰 319
대모산 칼국수,"칼국수,만두","https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%9D%BC%EC%9B%90%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/460763291?c=14145246.4746407,4507693.5595266,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.42리뷰 298
정돈식당,"육류,고기요리","https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%9D%BC%EC%9B%90%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1802224066?c=14144886.8347620,4507783.1958129,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.4리뷰 288
티의 수채화 TEA.CHAE,"카페,디저트","https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%9D%BC%EC%9B%90%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1857219796?c=14144886.8347620,4507783.1958129,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",영업 중리뷰 70서울 강남구 일원동
대청뼈다귀감자탕,감자탕,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%9D%BC%EC%9B%90%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/20627260?c=14144886.8347620,4507783.1958129,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.45리뷰 932
비첼 더 테이블,이탈리아음식,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%9D%BC%EC%9B%90%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/36046991?c=14144886.8347620,4507783.1958129,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",곧 영업 시작리뷰 448강남 파스타 맛집 일원동 분위기좋은 레스토랑
라이라이,중식당,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%9D%BC%EC%9B%90%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/37534358?c=14144886.8347620,4507783.1958129,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.1리뷰 568
복대감 일원동점,복어요리,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%9D%BC%EC%9B%90%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/32769358?c=14144886.8347620,4507783.1958129,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.27리뷰 532TV생방송오늘저녁
서평기사식당,한식,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%9D%BC%EC%9B%90%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/20642561?c=14144886.8347620,4507783.1958129,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.36리뷰 575
세번째 아르보,와인,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%9D%BC%EC%9B%90%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1766633885?c=14144886.8347620,4507783.1958129,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.81리뷰 52
어반스푼 개포점,이탈리아음식,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%9D%BC%EC%9B%90%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1882903595?c=14144886.8347620,4507783.1958129,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",영업 중리뷰 184서울 강남구 일원동
보성녹돈,한식,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%9D%BC%EC%9B%90%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/32261005?c=14144886.8347620,4507783.1958129,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.5리뷰 120
폴바셋 일원역점,카페,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%9D%BC%EC%9B%90%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1560525842?c=14144886.8347620,4507783.1958129,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.57리뷰 999+
고영국참치,생선회,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%9D%BC%EC%9B%90%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1137762762?c=14144886.8347620,4507783.1958129,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.8리뷰 175
대학촌,생선회,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%9D%BC%EC%9B%90%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/18850542?c=14144886.8347620,4507783.1958129,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.41리뷰 100
갯마을낙지,낙지요리,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%9D%BC%EC%9B%90%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1456173711?c=14144886.8347620,4507783.1958129,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",곧 영업 시작리뷰 259서울 강남구 일원동
옥이이모,포장마차,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%9D%BC%EC%9B%90%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/19866296?c=14144886.8347620,4507783.1958129,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.47리뷰 247
별을품은곱창 본점,"곱창,막창,양","https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%9D%BC%EC%9B%90%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/36040114?c=14144886.8347620,4507783.1958129,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.44리뷰 266
부전한돈,"육류,고기요리","https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%9D%BC%EC%9B%90%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/37793407?c=14144886.8347620,4507783.1958129,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.63리뷰 92
옹기미가,낙지요리,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%9D%BC%EC%9B%90%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/19877678?c=14144886.8347620,4507783.1958129,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.28리뷰 875
국대오리,오리요리,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%9D%BC%EC%9B%90%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/38431855?c=14144886.8347620,4507783.1958129,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.48리뷰 275
춘천닭갈비 생오리 일원동점,닭갈비,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%9D%BC%EC%9B%90%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/31481796?c=14144886.8347620,4507783.1958129,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.44리뷰 306
투썸플레이스 강남일원점,카페,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%9D%BC%EC%9B%90%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/36948786?c=14144886.8347620,4507783.1958129,14,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.38리뷰 846
