restaurant,tag,url,review
목포명가 율현본점,생선회,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%84%B8%EA%B3%A1%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1844889084?c=14145928.1664735,4505357.1414819,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.4리뷰 718
단미그린비,한식,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%84%B8%EA%B3%A1%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/36399035?c=14145928.1664735,4505357.1414819,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",영업 전리뷰 574강남구 자곡동 수서 상견례장소로 유명한 한정식 맛집
피자리움,피자,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%84%B8%EA%B3%A1%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1654250219?c=14145928.1664735,4505357.1414819,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.56리뷰 677TV생활의달인
은곡빵집,베이커리,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%84%B8%EA%B3%A1%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1763108623?c=14145928.1664735,4505357.1414819,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.4리뷰 729
THE374,"스파게티,파스타전문","https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%84%B8%EA%B3%A1%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/36369383?c=14145928.1664735,4505357.1414819,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.42리뷰 456
추오정남원추어탕 수서점,추어탕,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%84%B8%EA%B3%A1%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/33666668?c=14145928.1664735,4505357.1414819,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.42리뷰 999+
190160 일구공일육공,요리주점,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%84%B8%EA%B3%A1%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1638623367?c=14145928.1664735,4505357.1414819,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",영업 종료리뷰 97서울 강남구 세곡동
오세안 양갈비 세곡점,"육류,고기요리","https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%84%B8%EA%B3%A1%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1745869652?c=14145928.1664735,4505357.1414819,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.46리뷰 216
카페 두레브 세곡점,카페,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%84%B8%EA%B3%A1%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/35966453?c=14145928.1664735,4505357.1414819,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.43리뷰 615
플랩잭팬트리 수서점,브런치,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%84%B8%EA%B3%A1%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/155398829?c=14145928.1664735,4505357.1414819,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",영업 중리뷰 302율현동 공기 맑고 경치 좋은 브런치 카페
교수마을 초원복집,복어요리,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%84%B8%EA%B3%A1%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/37793276?c=14145928.1664735,4505357.1414819,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.25리뷰 271
홍팥집 세곡점,"카페,디저트","https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%84%B8%EA%B3%A1%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1292912021?c=14146025.9829100,4504932.9296843,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.48리뷰 977TV생방송투데이
형제왕족발보쌈,"족발,보쌈","https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%84%B8%EA%B3%A1%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/35346989?c=14146025.9829100,4504932.9296843,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.36리뷰 486
디저트포레,카페,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%84%B8%EA%B3%A1%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1525013335?c=14145291.4078542,4506157.4033755,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",영업 중리뷰 216서울 강남구 세곡동
키와미,일본식라면,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%84%B8%EA%B3%A1%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/36543303?c=14145291.4078542,4506157.4033755,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.26리뷰 446
만강 수서점,한식,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%84%B8%EA%B3%A1%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1260055431?c=14145291.4078542,4506157.4033755,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.2리뷰 248
목포명가 세곡점,생선회,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%84%B8%EA%B3%A1%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1073822067?c=14144875.7965353,4504365.4238660,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",곧 영업 시작리뷰 199서울 강남구 세곡동
알버트,이탈리아음식,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%84%B8%EA%B3%A1%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1003917261?c=14144875.7965353,4504365.4238660,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",영업 전리뷰 178서울 강남구 세곡동
내가국수다,국수,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%84%B8%EA%B3%A1%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/84211130?c=14144875.7965353,4504365.4238660,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.45리뷰 999+
우리할매떡볶이 강남세곡점,분식,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%84%B8%EA%B3%A1%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1277782141?c=14144875.7965353,4504365.4238660,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.38리뷰 822
바이탈 바이브,"카페,디저트","https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%84%B8%EA%B3%A1%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1243886495?c=14144875.7965353,4504365.4238660,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",영업 중리뷰 217서울 강남구 세곡동
밀우 본점,"칼국수,만두","https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%84%B8%EA%B3%A1%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1057090999?c=14144875.7965353,4504365.4238660,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.38리뷰 364
이태리부대찌개 강남자곡점,"찌개,전골","https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%84%B8%EA%B3%A1%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1612068551?c=14144875.7965353,4504365.4238660,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.09리뷰 289
군산횟집,한식,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%84%B8%EA%B3%A1%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1621062345?c=14144875.7965353,4504365.4238660,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.06리뷰 194
강남햅쌀만꼬마김밥,종합분식,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%84%B8%EA%B3%A1%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1170046203?c=14144875.7965353,4504365.4238660,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.4리뷰 304
족발예찬 본점,"족발,보쌈","https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%84%B8%EA%B3%A1%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/37895557?c=14144875.7965353,4504365.4238660,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.3리뷰 471
BHC치킨 세곡점,"치킨,닭강정","https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%84%B8%EA%B3%A1%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/37742236?c=14144875.7965353,4504365.4238660,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.25리뷰 212
오늘와인한잔 강남세곡점,와인,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%84%B8%EA%B3%A1%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1357520458?c=14145769.1577128,4505335.9192631,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",영업 종료리뷰 151서울 강남구 세곡동
교촌치킨 세곡점,"치킨,닭강정","https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%84%B8%EA%B3%A1%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1687814255?c=14145769.1577128,4505335.9192631,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.24리뷰 255
곽만근갈비탕 강남세곡점,갈비탕,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%84%B8%EA%B3%A1%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/35853563?c=14145769.1577128,4505335.9192631,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.15리뷰 817
돈통마늘보쌈 세곡신도시점,"족발,보쌈","https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%84%B8%EA%B3%A1%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1073905344?c=14145769.1577128,4505335.9192631,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.39리뷰 391
노가리슈퍼 세곡점,"맥주,호프","https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%84%B8%EA%B3%A1%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1757988866?c=14145769.1577128,4505335.9192631,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",영업 전리뷰 139서울 강남구 세곡동
춘천닭갈비,닭갈비,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%84%B8%EA%B3%A1%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1428039405?c=14145769.1577128,4505335.9192631,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.31리뷰 82
카페밤고개로,"카페,디저트","https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%84%B8%EA%B3%A1%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1425930402?c=14145769.1577128,4505335.9192631,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.66리뷰 636
굽다,돼지고기구이,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%84%B8%EA%B3%A1%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/36831388?c=14144980.5704401,4504376.2093039,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.69리뷰 246
파파존스 세곡점,피자,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%84%B8%EA%B3%A1%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1362082611?c=14144980.5704401,4504376.2093039,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.45리뷰 251
소림마라 자곡점,중식당,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%84%B8%EA%B3%A1%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1787956335?c=14145757.5248260,4504638.2750117,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",영업 전리뷰 87서울 강남구 자곡동
투썸플레이스 강남세곡점,카페,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%84%B8%EA%B3%A1%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1595350973?c=14145757.5248260,4504638.2750117,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.27리뷰 684
돌리고제주도야지 세곡점,돼지고기구이,"https://map.naver.com/v5/search/%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%84%B8%EA%B3%A1%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1271767280?c=14145757.5248260,4504638.2750117,13,0,0,0,dh&placePath=%3Fentry%253Dbmp",4.2리뷰 321
